Customer_ID,Customer_Name,Gender,Age_Group,Region_ID,Signup_Date,Acquisition_Channel,Customer_Segment,City,State,Region
866,Customer_866,Other,35-44,1,2022-01-08,Social Media,Platinum,Delhi NCR,Delhi,North
867,Customer_867,Other,18-24,10,2024-10-18,Social Media,Silver,Kolkata,West Bengal,East
868,Customer_868,Other,45-54,8,2023-03-21,Social Media,Platinum,Hyderabad,Telangana,South
869,Customer_869,Other,55+,1,2022-06-12,Paid Ads,Gold,Delhi NCR,Delhi,North
870,Customer_870,Male,25-34,3,2023-03-02,Organic,Gold,Lucknow,Uttar Pradesh,North
871,Customer_871,Male,18-24,11,2022-03-17,Referral,Gold,Patna,Bihar,East
872,Customer_872,Male,18-24,7,2022-06-29,Paid Ads,Silver,Bengaluru,Karnataka,South
873,Customer_873,Other,55+,10,2023-08-06,Paid Ads,Platinum,Kolkata,West Bengal,East
874,Customer_874,Male,18-24,5,2024-01-08,Referral,Gold,Pune,Maharashtra,West
875,Customer_875,Male,45-54,9,2024-02-16,Organic,Gold,Chennai,Tamil Nadu,South
876,Customer_876,Male,18-24,12,2024-08-22,Referral,Gold,Indore,Madhya Pradesh,Central
877,Customer_877,Female,55+,4,2024-12-15,Paid Ads,Bronze,Mumbai,Maharashtra,West
878,Customer_878,Other,55+,2,2022-08-12,Social Media,Gold,Jaipur,Rajasthan,North
879,Customer_879,Other,35-44,5,2024-05-24,Referral,Silver,Pune,Maharashtra,West
880,Customer_880,Other,45-54,8,2024-10-13,Paid Ads,Silver,Hyderabad,Telangana,South
881,Customer_881,Male,18-24,2,2023-08-18,Organic,Platinum,Jaipur,Rajasthan,North
882,Customer_882,Other,25-34,10,2022-08-30,Social Media,Platinum,Kolkata,West Bengal,East
883,Customer_883,Female,35-44,9,2022-04-04,Paid Ads,Bronze,Chennai,Tamil Nadu,South
884,Customer_884,Other,35-44,5,2023-02-17,Organic,Gold,Pune,Maharashtra,West
885,Customer_885,Other,55+,6,2023-09-07,Organic,Bronze,Ahmedabad,Gujarat,West
886,Customer_886,Female,45-54,12,2023-11-14,Organic,Silver,Indore,Madhya Pradesh,Central
887,Customer_887,Female,35-44,11,2023-02-02,Social Media,Platinum,Patna,Bihar,East
888,Customer_888,Other,25-34,8,2022-03-14,Paid Ads,Platinum,Hyderabad,Telangana,South
889,Customer_889,Female,45-54,12,2023-11-18,Organic,Gold,Indore,Madhya Pradesh,Central
890,Customer_890,Other,55+,1,2023-10-09,Paid Ads,Gold,Delhi NCR,Delhi,North
891,Customer_891,Male,25-34,5,2023-12-26,Organic,Gold,Pune,Maharashtra,West
892,Customer_892,Other,55+,3,2024-02-08,Social Media,Silver,Lucknow,Uttar Pradesh,North
893,Customer_893,Female,35-44,12,2022-08-28,Organic,Gold,Indore,Madhya Pradesh,Central
894,Customer_894,Male,45-54,4,2024-04-27,Referral,Platinum,Mumbai,Maharashtra,West
895,Customer_895,Male,55+,5,2023-09-12,Paid Ads,Bronze,Pune,Maharashtra,West
896,Customer_896,Male,25-34,2,2024-02-06,Social Media,Bronze,Jaipur,Rajasthan,North
897,Customer_897,Other,25-34,4,2024-09-15,Referral,Platinum,Mumbai,Maharashtra,West
898,Customer_898,Female,35-44,3,2024-12-08,Organic,Silver,Lucknow,Uttar Pradesh,North
899,Customer_899,Other,18-24,8,2023-02-25,Social Media,Bronze,Hyderabad,Telangana,South
900,Customer_900,Female,18-24,11,2022-01-09,Organic,Gold,Patna,Bihar,East
901,Customer_901,Male,18-24,9,2024-08-14,Referral,Bronze,Chennai,Tamil Nadu,South
902,Customer_902,Other,25-34,6,2023-10-02,Paid Ads,Silver,Ahmedabad,Gujarat,West
903,Customer_903,Female,55+,6,2023-08-10,Social Media,Bronze,Ahmedabad,Gujarat,West
904,Customer_904,Male,25-34,5,2023-07-13,Organic,Bronze,Pune,Maharashtra,West
905,Customer_905,Male,25-34,9,2024-11-18,Referral,Gold,Chennai,Tamil Nadu,South
906,Customer_906,Male,35-44,10,2023-07-10,Paid Ads,Silver,Kolkata,West Bengal,East
907,Customer_907,Female,55+,6,2022-05-26,Social Media,Bronze,Ahmedabad,Gujarat,West
908,Customer_908,Male,45-54,11,2022-09-24,Organic,Bronze,Patna,Bihar,East
909,Customer_909,Male,18-24,7,2024-02-25,Social Media,Silver,Bengaluru,Karnataka,South
910,Customer_910,Other,35-44,5,2024-07-02,Referral,Silver,Pune,Maharashtra,West
911,Customer_911,Male,45-54,10,2024-12-28,Paid Ads,Bronze,Kolkata,West Bengal,East
912,Customer_912,Male,45-54,5,2024-08-17,Social Media,Platinum,Pune,Maharashtra,West
913,Customer_913,Male,25-34,10,2023-04-20,Referral,Gold,Kolkata,West Bengal,East
914,Customer_914,Male,35-44,6,2024-03-13,Social Media,Platinum,Ahmedabad,Gujarat,West
915,Customer_915,Male,45-54,2,2022-03-03,Referral,Platinum,Jaipur,Rajasthan,North
916,Customer_916,Male,35-44,6,2024-08-02,Paid Ads,Bronze,Ahmedabad,Gujarat,West
917,Customer_917,Other,18-24,6,2024-04-10,Organic,Gold,Ahmedabad,Gujarat,West
918,Customer_918,Female,45-54,10,2024-12-27,Social Media,Silver,Kolkata,West Bengal,East
919,Customer_919,Other,25-34,8,2023-05-15,Social Media,Bronze,Hyderabad,Telangana,South
920,Customer_920,Male,55+,7,2023-11-29,Social Media,Gold,Bengaluru,Karnataka,South
921,Customer_921,Male,18-24,12,2023-04-29,Social Media,Bronze,Indore,Madhya Pradesh,Central
922,Customer_922,Female,55+,2,2024-08-06,Social Media,Silver,Jaipur,Rajasthan,North
923,Customer_923,Female,18-24,10,2023-09-23,Organic,Platinum,Kolkata,West Bengal,East
924,Customer_924,Female,18-24,2,2023-11-02,Paid Ads,Silver,Jaipur,Rajasthan,North
925,Customer_925,Male,25-34,8,2022-01-01,Referral,Platinum,Hyderabad,Telangana,South
926,Customer_926,Male,25-34,11,2024-07-04,Referral,Gold,Patna,Bihar,East
927,Customer_927,Female,35-44,2,2023-09-16,Organic,Platinum,Jaipur,Rajasthan,North
928,Customer_928,Female,18-24,6,2022-09-19,Organic,Bronze,Ahmedabad,Gujarat,West
929,Customer_929,Male,35-44,1,2024-01-06,Paid Ads,Platinum,Delhi NCR,Delhi,North
930,Customer_930,Other,35-44,12,2024-03-18,Social Media,Platinum,Indore,Madhya Pradesh,Central
931,Customer_931,Female,55+,4,2024-02-21,Paid Ads,Platinum,Mumbai,Maharashtra,West
932,Customer_932,Male,55+,7,2022-10-12,Referral,Platinum,Bengaluru,Karnataka,South
933,Customer_933,Female,25-34,3,2022-11-12,Organic,Bronze,Lucknow,Uttar Pradesh,North
934,Customer_934,Male,45-54,11,2022-02-02,Social Media,Silver,Patna,Bihar,East
935,Customer_935,Male,45-54,8,2022-06-23,Social Media,Silver,Hyderabad,Telangana,South
936,Customer_936,Other,45-54,9,2024-07-19,Social Media,Platinum,Chennai,Tamil Nadu,South
937,Customer_937,Male,25-34,7,2023-12-29,Organic,Platinum,Bengaluru,Karnataka,South
938,Customer_938,Other,55+,5,2023-04-30,Social Media,Gold,Pune,Maharashtra,West
939,Customer_939,Male,55+,8,2022-03-10,Referral,Bronze,Hyderabad,Telangana,South
940,Customer_940,Other,18-24,3,2024-09-13,Referral,Platinum,Lucknow,Uttar Pradesh,North
941,Customer_941,Male,55+,10,2024-11-24,Organic,Silver,Kolkata,West Bengal,East
942,Customer_942,Other,18-24,11,2024-08-25,Referral,Bronze,Patna,Bihar,East
943,Customer_943,Other,18-24,8,2023-12-05,Social Media,Platinum,Hyderabad,Telangana,South
944,Customer_944,Female,35-44,5,2023-11-10,Referral,Silver,Pune,Maharashtra,West
945,Customer_945,Other,55+,12,2022-03-14,Referral,Gold,Indore,Madhya Pradesh,Central
946,Customer_946,Other,45-54,10,2022-05-06,Paid Ads,Bronze,Kolkata,West Bengal,East
947,Customer_947,Other,55+,1,2023-08-21,Referral,Platinum,Delhi NCR,Delhi,North
948,Customer_948,Male,55+,2,2022-06-18,Referral,Gold,Jaipur,Rajasthan,North
949,Customer_949,Other,35-44,5,2022-09-29,Referral,Bronze,Pune,Maharashtra,West
950,Customer_950,Other,25-34,10,2022-08-17,Paid Ads,Platinum,Kolkata,West Bengal,East
951,Customer_951,Male,35-44,12,2024-01-28,Paid Ads,Platinum,Indore,Madhya Pradesh,Central
952,Customer_952,Other,18-24,6,2023-01-06,Organic,Silver,Ahmedabad,Gujarat,West
953,Customer_953,Female,45-54,7,2022-11-12,Paid Ads,Platinum,Bengaluru,Karnataka,South
954,Customer_954,Male,55+,12,2022-12-09,Referral,Bronze,Indore,Madhya Pradesh,Central
955,Customer_955,Male,18-24,3,2023-06-26,Social Media,Platinum,Lucknow,Uttar Pradesh,North
956,Customer_956,Female,45-54,12,2024-09-02,Paid Ads,Platinum,Indore,Madhya Pradesh,Central
957,Customer_957,Female,35-44,3,2024-03-09,Social Media,Bronze,Lucknow,Uttar Pradesh,North
958,Customer_958,Female,45-54,11,2023-08-15,Referral,Bronze,Patna,Bihar,East
959,Customer_959,Other,35-44,7,2022-07-19,Referral,Gold,Bengaluru,Karnataka,South
960,Customer_960,Female,18-24,5,2023-07-08,Social Media,Platinum,Pune,Maharashtra,West
961,Customer_961,Other,55+,4,2023-05-11,Referral,Silver,Mumbai,Maharashtra,West
962,Customer_962,Other,18-24,11,2023-10-04,Organic,Bronze,Patna,Bihar,East
963,Customer_963,Female,18-24,9,2022-01-25,Organic,Platinum,Chennai,Tamil Nadu,South
964,Customer_964,Male,35-44,5,2023-12-21,Paid Ads,Bronze,Pune,Maharashtra,West
965,Customer_965,Other,18-24,1,2022-02-18,Paid Ads,Bronze,Delhi NCR,Delhi,North
966,Customer_966,Male,55+,3,2022-09-03,Social Media,Silver,Lucknow,Uttar Pradesh,North
967,Customer_967,Other,25-34,5,2022-08-16,Referral,Platinum,Pune,Maharashtra,West
968,Customer_968,Other,45-54,5,2022-06-05,Social Media,Gold,Pune,Maharashtra,West
969,Customer_969,Male,18-24,5,2023-06-12,Organic,Platinum,Pune,Maharashtra,West
970,Customer_970,Female,18-24,5,2024-03-06,Referral,Silver,Pune,Maharashtra,West
971,Customer_971,Male,45-54,4,2024-06-21,Social Media,Silver,Mumbai,Maharashtra,West
972,Customer_972,Male,25-34,9,2024-10-04,Social Media,Silver,Chennai,Tamil Nadu,South
973,Customer_973,Female,35-44,2,2022-08-06,Organic,Bronze,Jaipur,Rajasthan,North
974,Customer_974,Other,35-44,8,2022-05-25,Organic,Platinum,Hyderabad,Telangana,South
975,Customer_975,Other,18-24,1,2022-11-01,Social Media,Gold,Delhi NCR,Delhi,North
976,Customer_976,Other,35-44,7,2022-11-07,Organic,Platinum,Bengaluru,Karnataka,South
977,Customer_977,Female,45-54,12,2024-09-06,Organic,Silver,Indore,Madhya Pradesh,Central
978,Customer_978,Female,45-54,2,2022-01-07,Referral,Gold,Jaipur,Rajasthan,North
979,Customer_979,Female,18-24,11,2023-09-13,Organic,Gold,Patna,Bihar,East
980,Customer_980,Female,18-24,8,2024-12-30,Referral,Silver,Hyderabad,Telangana,South
981,Customer_981,Other,18-24,7,2022-12-28,Paid Ads,Gold,Bengaluru,Karnataka,South
982,Customer_982,Male,35-44,8,2024-03-09,Organic,Platinum,Hyderabad,Telangana,South
983,Customer_983,Male,18-24,4,2023-01-24,Organic,Silver,Mumbai,Maharashtra,West
984,Customer_984,Female,18-24,9,2024-09-28,Referral,Platinum,Chennai,Tamil Nadu,South
985,Customer_985,Female,18-24,1,2024-12-29,Referral,Bronze,Delhi NCR,Delhi,North
986,Customer_986,Other,18-24,7,2023-11-23,Organic,Silver,Bengaluru,Karnataka,South
987,Customer_987,Female,55+,3,2024-12-07,Paid Ads,Bronze,Lucknow,Uttar Pradesh,North
988,Customer_988,Other,25-34,8,2022-03-17,Organic,Platinum,Hyderabad,Telangana,South
989,Customer_989,Male,25-34,1,2022-04-04,Paid Ads,Bronze,Delhi NCR,Delhi,North
990,Customer_990,Male,45-54,10,2023-09-22,Paid Ads,Bronze,Kolkata,West Bengal,East
991,Customer_991,Male,45-54,10,2022-08-06,Paid Ads,Bronze,Kolkata,West Bengal,East
992,Customer_992,Female,35-44,12,2023-02-20,Social Media,Gold,Indore,Madhya Pradesh,Central
993,Customer_993,Other,55+,9,2022-09-05,Paid Ads,Gold,Chennai,Tamil Nadu,South
994,Customer_994,Male,55+,3,2023-03-13,Referral,Bronze,Lucknow,Uttar Pradesh,North
995,Customer_995,Female,25-34,7,2022-09-05,Paid Ads,Gold,Bengaluru,Karnataka,South
996,Customer_996,Female,25-34,10,2022-12-04,Organic,Silver,Kolkata,West Bengal,East
997,Customer_997,Other,55+,7,2022-07-24,Paid Ads,Bronze,Bengaluru,Karnataka,South
998,Customer_998,Male,18-24,1,2024-09-24,Paid Ads,Bronze,Delhi NCR,Delhi,North
999,Customer_999,Female,45-54,12,2023-08-05,Paid Ads,Silver,Indore,Madhya Pradesh,Central
1000,Customer_1000,Other,35-44,9,2022-10-21,Social Media,Platinum,Chennai,Tamil Nadu,South
1001,Customer_1001,Male,55+,12,2023-05-05,Organic,Silver,Indore,Madhya Pradesh,Central
1002,Customer_1002,Other,18-24,11,2024-10-20,Referral,Gold,Patna,Bihar,East
1003,Customer_1003,Male,55+,4,2024-05-07,Paid Ads,Bronze,Mumbai,Maharashtra,West
1004,Customer_1004,Male,55+,6,2024-12-21,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1005,Customer_1005,Female,18-24,4,2023-03-03,Organic,Silver,Mumbai,Maharashtra,West
1006,Customer_1006,Female,25-34,3,2024-08-29,Organic,Bronze,Lucknow,Uttar Pradesh,North
1007,Customer_1007,Female,25-34,7,2024-01-16,Referral,Gold,Bengaluru,Karnataka,South
1008,Customer_1008,Male,18-24,12,2024-07-17,Organic,Silver,Indore,Madhya Pradesh,Central
1009,Customer_1009,Male,45-54,9,2022-11-20,Organic,Bronze,Chennai,Tamil Nadu,South
1010,Customer_1010,Other,45-54,10,2023-04-27,Referral,Platinum,Kolkata,West Bengal,East
1011,Customer_1011,Other,35-44,4,2023-02-12,Organic,Gold,Mumbai,Maharashtra,West
1012,Customer_1012,Male,25-34,12,2023-04-12,Social Media,Silver,Indore,Madhya Pradesh,Central
1013,Customer_1013,Male,18-24,8,2024-02-09,Social Media,Bronze,Hyderabad,Telangana,South
1014,Customer_1014,Male,25-34,10,2024-06-11,Social Media,Silver,Kolkata,West Bengal,East
1015,Customer_1015,Female,25-34,8,2024-03-04,Paid Ads,Gold,Hyderabad,Telangana,South
1016,Customer_1016,Male,35-44,3,2023-07-07,Organic,Bronze,Lucknow,Uttar Pradesh,North
1017,Customer_1017,Male,18-24,8,2023-07-29,Social Media,Platinum,Hyderabad,Telangana,South
1018,Customer_1018,Female,25-34,5,2022-12-17,Paid Ads,Silver,Pune,Maharashtra,West
1019,Customer_1019,Male,45-54,9,2023-04-16,Social Media,Silver,Chennai,Tamil Nadu,South
1020,Customer_1020,Female,35-44,1,2024-08-27,Social Media,Silver,Delhi NCR,Delhi,North
1021,Customer_1021,Female,45-54,10,2023-05-23,Paid Ads,Silver,Kolkata,West Bengal,East
1022,Customer_1022,Female,18-24,1,2022-01-11,Social Media,Bronze,Delhi NCR,Delhi,North
1023,Customer_1023,Other,45-54,8,2024-05-21,Organic,Platinum,Hyderabad,Telangana,South
1024,Customer_1024,Male,18-24,9,2024-10-11,Organic,Platinum,Chennai,Tamil Nadu,South
1025,Customer_1025,Male,35-44,5,2023-03-23,Paid Ads,Bronze,Pune,Maharashtra,West
1026,Customer_1026,Female,35-44,3,2022-02-02,Social Media,Bronze,Lucknow,Uttar Pradesh,North
1027,Customer_1027,Female,25-34,12,2024-07-20,Social Media,Silver,Indore,Madhya Pradesh,Central
1028,Customer_1028,Other,45-54,12,2024-01-29,Organic,Bronze,Indore,Madhya Pradesh,Central
1029,Customer_1029,Other,35-44,9,2024-02-28,Organic,Gold,Chennai,Tamil Nadu,South
1030,Customer_1030,Female,55+,9,2024-05-22,Paid Ads,Bronze,Chennai,Tamil Nadu,South
1031,Customer_1031,Other,18-24,9,2023-11-19,Referral,Bronze,Chennai,Tamil Nadu,South
1032,Customer_1032,Female,35-44,8,2022-08-16,Organic,Gold,Hyderabad,Telangana,South
1033,Customer_1033,Male,55+,12,2024-01-21,Organic,Silver,Indore,Madhya Pradesh,Central
1034,Customer_1034,Female,25-34,9,2022-10-11,Organic,Platinum,Chennai,Tamil Nadu,South
1035,Customer_1035,Other,25-34,6,2023-03-06,Referral,Gold,Ahmedabad,Gujarat,West
1036,Customer_1036,Other,45-54,5,2024-10-28,Organic,Bronze,Pune,Maharashtra,West
1037,Customer_1037,Female,45-54,8,2024-02-03,Organic,Platinum,Hyderabad,Telangana,South
1038,Customer_1038,Other,55+,5,2024-12-25,Social Media,Gold,Pune,Maharashtra,West
1039,Customer_1039,Male,45-54,2,2022-05-15,Organic,Platinum,Jaipur,Rajasthan,North
1040,Customer_1040,Female,18-24,2,2023-01-02,Paid Ads,Gold,Jaipur,Rajasthan,North
1041,Customer_1041,Other,25-34,8,2022-08-18,Paid Ads,Silver,Hyderabad,Telangana,South
1042,Customer_1042,Other,18-24,5,2024-12-02,Social Media,Silver,Pune,Maharashtra,West
1043,Customer_1043,Female,45-54,8,2024-08-28,Organic,Gold,Hyderabad,Telangana,South
1044,Customer_1044,Male,18-24,4,2023-01-23,Referral,Platinum,Mumbai,Maharashtra,West
1045,Customer_1045,Other,35-44,8,2023-12-04,Social Media,Platinum,Hyderabad,Telangana,South
1046,Customer_1046,Other,25-34,5,2023-09-15,Paid Ads,Gold,Pune,Maharashtra,West
1047,Customer_1047,Female,35-44,5,2023-04-10,Organic,Silver,Pune,Maharashtra,West
1048,Customer_1048,Female,45-54,3,2023-12-25,Paid Ads,Gold,Lucknow,Uttar Pradesh,North
1049,Customer_1049,Male,25-34,3,2023-01-09,Paid Ads,Bronze,Lucknow,Uttar Pradesh,North
1050,Customer_1050,Female,55+,3,2022-03-26,Social Media,Gold,Lucknow,Uttar Pradesh,North
1051,Customer_1051,Male,25-34,9,2024-01-28,Organic,Gold,Chennai,Tamil Nadu,South
1052,Customer_1052,Male,35-44,8,2023-12-06,Paid Ads,Gold,Hyderabad,Telangana,South
1053,Customer_1053,Male,45-54,8,2022-09-06,Paid Ads,Platinum,Hyderabad,Telangana,South
1054,Customer_1054,Male,18-24,12,2023-10-18,Referral,Gold,Indore,Madhya Pradesh,Central
1055,Customer_1055,Female,55+,11,2024-08-28,Paid Ads,Platinum,Patna,Bihar,East
1056,Customer_1056,Other,18-24,12,2023-11-25,Social Media,Bronze,Indore,Madhya Pradesh,Central
1057,Customer_1057,Other,55+,2,2022-10-13,Referral,Bronze,Jaipur,Rajasthan,North
1058,Customer_1058,Other,25-34,8,2024-04-02,Referral,Bronze,Hyderabad,Telangana,South
1059,Customer_1059,Male,55+,11,2023-10-31,Paid Ads,Silver,Patna,Bihar,East
1060,Customer_1060,Male,18-24,2,2023-07-24,Social Media,Bronze,Jaipur,Rajasthan,North
1061,Customer_1061,Female,25-34,8,2024-11-14,Referral,Bronze,Hyderabad,Telangana,South
1062,Customer_1062,Female,25-34,12,2024-01-10,Social Media,Gold,Indore,Madhya Pradesh,Central
1063,Customer_1063,Female,18-24,5,2024-03-01,Referral,Gold,Pune,Maharashtra,West
1064,Customer_1064,Female,55+,2,2023-09-23,Paid Ads,Platinum,Jaipur,Rajasthan,North
1065,Customer_1065,Female,35-44,3,2024-05-01,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1066,Customer_1066,Other,55+,2,2022-10-13,Paid Ads,Silver,Jaipur,Rajasthan,North
1067,Customer_1067,Female,55+,6,2023-09-14,Organic,Platinum,Ahmedabad,Gujarat,West
1068,Customer_1068,Male,45-54,11,2022-07-01,Referral,Platinum,Patna,Bihar,East
1069,Customer_1069,Other,45-54,12,2022-12-25,Paid Ads,Silver,Indore,Madhya Pradesh,Central
1070,Customer_1070,Female,35-44,9,2023-01-16,Social Media,Bronze,Chennai,Tamil Nadu,South
1071,Customer_1071,Other,35-44,8,2023-09-11,Social Media,Silver,Hyderabad,Telangana,South
1072,Customer_1072,Male,25-34,5,2022-02-24,Referral,Platinum,Pune,Maharashtra,West
1073,Customer_1073,Other,35-44,7,2022-09-12,Paid Ads,Platinum,Bengaluru,Karnataka,South
1074,Customer_1074,Male,18-24,5,2023-05-17,Social Media,Bronze,Pune,Maharashtra,West
1075,Customer_1075,Other,45-54,10,2024-01-11,Social Media,Gold,Kolkata,West Bengal,East
1076,Customer_1076,Other,18-24,6,2024-09-01,Organic,Gold,Ahmedabad,Gujarat,West
1077,Customer_1077,Other,18-24,3,2022-11-30,Referral,Platinum,Lucknow,Uttar Pradesh,North
1078,Customer_1078,Female,25-34,1,2022-10-05,Referral,Gold,Delhi NCR,Delhi,North
1079,Customer_1079,Other,35-44,1,2024-05-09,Referral,Gold,Delhi NCR,Delhi,North
1080,Customer_1080,Other,18-24,9,2024-12-20,Paid Ads,Silver,Chennai,Tamil Nadu,South
1081,Customer_1081,Other,25-34,9,2022-07-13,Referral,Gold,Chennai,Tamil Nadu,South
1082,Customer_1082,Female,35-44,2,2023-09-09,Referral,Silver,Jaipur,Rajasthan,North
1083,Customer_1083,Male,55+,5,2022-01-27,Referral,Platinum,Pune,Maharashtra,West
1084,Customer_1084,Female,25-34,2,2024-04-23,Paid Ads,Silver,Jaipur,Rajasthan,North
1085,Customer_1085,Male,25-34,9,2024-10-27,Organic,Platinum,Chennai,Tamil Nadu,South
1086,Customer_1086,Male,18-24,3,2024-08-01,Organic,Platinum,Lucknow,Uttar Pradesh,North
1087,Customer_1087,Female,35-44,3,2023-12-15,Social Media,Gold,Lucknow,Uttar Pradesh,North
1088,Customer_1088,Other,35-44,1,2022-12-19,Organic,Silver,Delhi NCR,Delhi,North
1089,Customer_1089,Other,25-34,12,2022-09-21,Paid Ads,Gold,Indore,Madhya Pradesh,Central
1090,Customer_1090,Male,25-34,2,2022-09-14,Social Media,Bronze,Jaipur,Rajasthan,North
1091,Customer_1091,Male,45-54,7,2022-06-09,Organic,Silver,Bengaluru,Karnataka,South
1092,Customer_1092,Male,55+,10,2022-08-09,Organic,Platinum,Kolkata,West Bengal,East
1093,Customer_1093,Female,18-24,2,2022-09-01,Referral,Bronze,Jaipur,Rajasthan,North
1094,Customer_1094,Male,55+,4,2022-07-17,Paid Ads,Silver,Mumbai,Maharashtra,West
1095,Customer_1095,Male,18-24,3,2023-12-21,Referral,Gold,Lucknow,Uttar Pradesh,North
1096,Customer_1096,Male,55+,12,2023-12-23,Paid Ads,Bronze,Indore,Madhya Pradesh,Central
1097,Customer_1097,Other,18-24,9,2022-07-22,Paid Ads,Silver,Chennai,Tamil Nadu,South
1098,Customer_1098,Male,55+,1,2023-08-01,Organic,Silver,Delhi NCR,Delhi,North
1099,Customer_1099,Other,45-54,6,2024-10-29,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1100,Customer_1100,Male,35-44,7,2022-08-08,Social Media,Silver,Bengaluru,Karnataka,South
1101,Customer_1101,Male,45-54,2,2024-11-19,Referral,Bronze,Jaipur,Rajasthan,North
1102,Customer_1102,Male,55+,3,2024-08-12,Social Media,Gold,Lucknow,Uttar Pradesh,North
1103,Customer_1103,Other,18-24,2,2023-08-14,Referral,Platinum,Jaipur,Rajasthan,North
1104,Customer_1104,Female,35-44,8,2022-08-25,Referral,Platinum,Hyderabad,Telangana,South
1105,Customer_1105,Other,45-54,5,2023-04-08,Social Media,Silver,Pune,Maharashtra,West
1106,Customer_1106,Female,35-44,3,2022-05-23,Organic,Platinum,Lucknow,Uttar Pradesh,North
1107,Customer_1107,Female,45-54,9,2022-08-04,Organic,Bronze,Chennai,Tamil Nadu,South
1108,Customer_1108,Female,45-54,12,2022-10-21,Organic,Silver,Indore,Madhya Pradesh,Central
1109,Customer_1109,Female,25-34,6,2022-05-13,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1110,Customer_1110,Male,45-54,12,2022-09-09,Social Media,Gold,Indore,Madhya Pradesh,Central
1111,Customer_1111,Other,45-54,6,2023-07-14,Social Media,Platinum,Ahmedabad,Gujarat,West
1112,Customer_1112,Other,35-44,3,2024-09-19,Social Media,Bronze,Lucknow,Uttar Pradesh,North
1113,Customer_1113,Female,45-54,8,2022-09-08,Paid Ads,Silver,Hyderabad,Telangana,South
1114,Customer_1114,Male,18-24,2,2022-03-02,Social Media,Bronze,Jaipur,Rajasthan,North
1115,Customer_1115,Female,55+,11,2023-01-02,Referral,Silver,Patna,Bihar,East
1116,Customer_1116,Other,55+,2,2023-09-13,Organic,Platinum,Jaipur,Rajasthan,North
1117,Customer_1117,Male,35-44,11,2024-08-12,Social Media,Platinum,Patna,Bihar,East
1118,Customer_1118,Female,55+,6,2024-10-30,Organic,Bronze,Ahmedabad,Gujarat,West
1119,Customer_1119,Male,45-54,8,2024-05-31,Referral,Platinum,Hyderabad,Telangana,South
1120,Customer_1120,Female,18-24,1,2024-06-25,Paid Ads,Gold,Delhi NCR,Delhi,North
1121,Customer_1121,Female,45-54,3,2022-12-03,Referral,Platinum,Lucknow,Uttar Pradesh,North
1122,Customer_1122,Male,55+,11,2024-09-25,Social Media,Platinum,Patna,Bihar,East
1123,Customer_1123,Other,25-34,9,2024-09-01,Organic,Platinum,Chennai,Tamil Nadu,South
1124,Customer_1124,Female,55+,7,2023-06-24,Referral,Gold,Bengaluru,Karnataka,South
1125,Customer_1125,Male,18-24,10,2023-10-19,Organic,Silver,Kolkata,West Bengal,East
1126,Customer_1126,Female,55+,1,2024-01-21,Referral,Platinum,Delhi NCR,Delhi,North
1127,Customer_1127,Female,35-44,6,2022-07-19,Social Media,Gold,Ahmedabad,Gujarat,West
1128,Customer_1128,Other,25-34,4,2022-04-26,Paid Ads,Gold,Mumbai,Maharashtra,West
1129,Customer_1129,Other,18-24,5,2022-06-23,Organic,Gold,Pune,Maharashtra,West
1130,Customer_1130,Male,55+,6,2022-12-14,Organic,Platinum,Ahmedabad,Gujarat,West
1131,Customer_1131,Other,55+,7,2024-05-15,Referral,Bronze,Bengaluru,Karnataka,South
1132,Customer_1132,Other,18-24,6,2024-08-19,Social Media,Platinum,Ahmedabad,Gujarat,West
1133,Customer_1133,Other,18-24,8,2023-10-23,Organic,Silver,Hyderabad,Telangana,South
1134,Customer_1134,Female,55+,11,2023-11-20,Referral,Silver,Patna,Bihar,East
1135,Customer_1135,Female,45-54,4,2023-09-06,Social Media,Bronze,Mumbai,Maharashtra,West
1136,Customer_1136,Female,35-44,1,2023-03-15,Referral,Platinum,Delhi NCR,Delhi,North
1137,Customer_1137,Other,18-24,12,2023-04-08,Organic,Gold,Indore,Madhya Pradesh,Central
1138,Customer_1138,Male,55+,9,2023-07-14,Social Media,Platinum,Chennai,Tamil Nadu,South
1139,Customer_1139,Female,18-24,11,2023-03-06,Referral,Gold,Patna,Bihar,East
1140,Customer_1140,Other,55+,6,2024-06-05,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1141,Customer_1141,Female,55+,9,2024-04-03,Social Media,Silver,Chennai,Tamil Nadu,South
1142,Customer_1142,Other,55+,3,2022-02-08,Social Media,Silver,Lucknow,Uttar Pradesh,North
1143,Customer_1143,Female,55+,10,2024-08-15,Social Media,Bronze,Kolkata,West Bengal,East
1144,Customer_1144,Male,35-44,8,2024-12-05,Paid Ads,Silver,Hyderabad,Telangana,South
1145,Customer_1145,Other,35-44,7,2022-11-05,Social Media,Gold,Bengaluru,Karnataka,South
1146,Customer_1146,Other,25-34,7,2022-05-12,Referral,Gold,Bengaluru,Karnataka,South
1147,Customer_1147,Female,55+,4,2022-11-25,Social Media,Silver,Mumbai,Maharashtra,West
