Order_ID,Order_Line_ID,Date,Customer_ID,Product_ID,Region_ID,Channel_ID,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Discount_Amount,Gross_Revenue,Net_Revenue,Total_Cost,Profit,Shipping_Cost
108059,108059_1,2025-09-29,1015,128,8,4,2,8889.89,7752.41,0.1072,1906.65,17779.78,15873.13,15683.16,189.98,178.34
108060,108060_1,2026-09-03,1696,51,8,4,3,2055.74,971.79,0.1366,842.58,6167.22,5324.64,3322.16,2002.48,406.79
108060,108060_2,2026-09-03,1696,203,8,4,1,16342.46,13476.43,0.109,1780.99,16342.46,14561.47,13948.41,613.06,471.98
108060,108060_3,2026-09-03,1696,148,8,4,2,6789.5,3364.54,0.1263,1715.3,13579.0,11863.7,7129.69,4734.01,400.61
108061,108061_1,2026-12-08,359,102,6,1,2,8500.62,7006.23,0.2408,4094.34,17001.24,12906.9,14334.97,-1428.07,322.51
108061,108061_2,2026-12-08,359,153,6,1,3,36441.52,29640.83,0.1538,16817.72,109324.56,92506.84,89081.69,3425.14,159.2
108061,108061_3,2026-12-08,359,62,6,1,2,16241.17,12635.46,0.1993,6473.88,32482.34,26008.46,25557.51,450.95,286.59
108062,108062_1,2023-12-06,1450,224,11,4,2,49307.05,32016.27,0.1599,15771.0,98614.1,82843.1,64187.62,18655.48,155.08
108062,108062_2,2023-12-06,1450,50,11,4,3,1758.25,1368.66,0.1563,824.27,5274.75,4450.48,4519.59,-69.11,413.61
108062,108062_3,2023-12-06,1450,128,11,4,4,8889.89,7752.41,0.2306,8199.83,35559.56,27359.73,31233.77,-3874.05,224.13
108062,108062_4,2023-12-06,1450,187,11,4,1,5174.93,3433.04,0.2283,1181.28,5174.93,3993.65,3858.2,135.44,425.16
108062,108062_5,2023-12-06,1450,122,11,4,1,45785.79,41123.78,0.1933,8850.12,45785.79,36935.67,41345.5,-4409.84,221.72
108063,108063_1,2026-05-11,1663,117,9,2,5,29056.74,25600.37,0.0757,10998.5,145283.7,134285.2,128422.72,5862.48,420.87
108064,108064_1,2024-04-11,582,116,8,4,1,39843.16,19900.57,0.1022,4071.36,39843.16,35771.8,20100.56,15671.24,199.99
108064,108064_2,2024-04-11,582,147,8,4,4,41218.73,30005.66,0.0889,14657.13,164874.92,150217.79,120270.7,29947.09,248.06
108064,108064_3,2024-04-11,582,85,8,4,3,2518.37,1213.4,0.0533,402.69,7555.11,7152.42,3967.17,3185.25,326.97
108065,108065_1,2026-11-01,1227,229,3,2,5,1062.01,939.22,0.2445,1298.27,5310.05,4011.78,4777.73,-765.95,81.63
108065,108065_2,2026-11-01,1227,169,3,2,3,42845.3,28246.55,0.1552,19951.64,128535.9,108584.26,85216.34,23367.91,476.69
108065,108065_3,2026-11-01,1227,139,3,2,4,40015.61,18807.63,0.2158,34546.74,160062.44,125515.7,75538.64,49977.06,308.12
108066,108066_1,2025-10-03,1202,88,7,2,1,32436.05,18330.48,0.2005,6503.77,32436.05,25932.28,18609.0,7323.28,278.52
108066,108066_2,2025-10-03,1202,68,7,2,5,47174.03,25255.06,0.2191,51679.54,235870.15,184190.61,126703.03,57487.59,427.73
108066,108066_3,2025-10-03,1202,54,7,2,5,20813.95,17571.62,0.2133,22196.91,104069.75,81872.84,88297.69,-6424.85,439.59
108066,108066_4,2025-10-03,1202,142,7,2,4,19091.36,17885.59,0.2079,15878.79,76365.44,60486.65,71827.38,-11340.73,285.02
108066,108066_5,2025-10-03,1202,138,7,2,4,25811.45,18060.19,0.1623,16754.5,103245.8,86491.3,72708.03,13783.27,467.27
108067,108067_1,2025-04-06,1060,132,2,4,2,7434.16,6522.98,0.0912,1356.3,14868.32,13512.02,13125.09,386.93,79.13
108067,108067_2,2025-04-06,1060,59,2,4,2,40281.77,22665.99,0.1016,8183.04,80563.54,72380.5,45432.93,26947.57,100.95
108067,108067_3,2025-04-06,1060,42,2,4,4,16879.45,9913.11,0.0717,4841.48,67517.8,62676.32,39970.99,22705.32,318.55
108068,108068_1,2023-06-05,652,41,5,2,3,43223.62,37290.67,0.0914,11845.82,129670.86,117825.04,112081.34,5743.7,209.33
108069,108069_1,2025-10-17,145,117,2,2,3,29056.74,25600.37,0.1646,14352.42,87170.22,72817.8,77060.01,-4242.21,258.9
108069,108069_2,2025-10-17,145,85,2,2,4,2518.37,1213.4,0.1755,1767.54,10073.48,8305.94,5051.24,3254.71,197.64
108069,108069_3,2025-10-17,145,246,2,2,4,23055.01,15584.57,0.2149,19814.5,92220.04,72405.54,62570.41,9835.14,232.13
108070,108070_1,2025-04-28,1678,126,12,1,1,15075.22,10899.09,0.0565,851.1,15075.22,14224.12,11319.28,2904.84,420.19
108070,108070_2,2025-04-28,1678,270,12,1,3,22801.93,17652.53,0.0518,3545.41,68405.79,64860.38,53274.65,11585.72,317.06
108071,108071_1,2026-07-29,387,192,6,1,3,31632.67,19754.78,0.1168,11083.12,94898.01,83814.89,59763.15,24051.75,498.81
108071,108071_2,2026-07-29,387,253,6,1,4,34394.19,26396.74,0.1128,15513.95,137576.76,122062.81,105991.06,16071.76,404.1
108072,108072_1,2024-06-25,1288,50,7,4,4,1758.25,1368.66,0.0567,398.81,7033.0,6634.19,5647.79,986.4,173.15
108073,108073_1,2026-05-31,176,30,2,2,3,2738.75,2477.07,0.1455,1195.77,8216.25,7020.48,7600.17,-579.69,168.96
108073,108073_2,2026-05-31,176,157,2,2,3,1754.86,1066.03,0.0794,418.2,5264.58,4846.38,3399.24,1447.14,201.15
108073,108073_3,2026-05-31,176,66,2,2,4,21161.84,11757.06,0.0763,6461.56,84647.36,78185.8,47457.71,30728.09,429.47
108074,108074_1,2024-03-10,1946,156,6,4,4,22229.09,20873.47,0.1448,12878.89,88916.36,76037.47,83556.16,-7518.69,62.28
108074,108074_2,2024-03-10,1946,119,6,4,3,14398.23,8568.92,0.1214,5243.72,43194.69,37950.97,25860.34,12090.63,153.58
108074,108074_3,2024-03-10,1946,154,6,4,5,26056.87,23575.89,0.0559,7280.67,130284.35,123003.68,118336.66,4667.02,457.21
108075,108075_1,2024-12-29,644,2,4,2,4,36733.7,24988.77,0.2393,35161.15,146934.8,111773.65,100293.03,11480.61,337.95
108075,108075_2,2024-12-29,644,159,4,2,5,20743.17,19202.76,0.215,22294.76,103715.85,81421.09,96165.88,-14744.79,152.08
108075,108075_3,2024-12-29,644,213,4,2,2,3349.16,2311.24,0.1607,1076.3,6698.32,5622.02,4771.1,850.93,148.62
108075,108075_4,2024-12-29,644,35,4,2,2,4190.26,3401.8,0.1773,1486.2,8380.52,6894.32,7241.78,-347.46,438.18
108075,108075_5,2024-12-29,644,114,4,2,5,48664.02,43552.66,0.1593,38770.8,243320.1,204549.3,218215.49,-13666.19,452.19
108076,108076_1,2023-11-09,1330,221,11,1,1,4699.47,2832.24,0.1976,928.69,4699.47,3770.78,2997.5,773.29,165.26
108076,108076_2,2023-11-09,1330,76,11,1,4,45459.16,25097.44,0.1839,33447.67,181836.64,148388.97,100628.99,47759.98,239.23
108077,108077_1,2025-05-23,1754,110,6,1,4,32656.83,20578.87,0.1041,13595.62,130627.32,117031.7,82741.05,34290.66,425.57
108077,108077_2,2025-05-23,1754,1,6,1,4,19039.74,11611.52,0.1297,9878.62,76158.96,66280.34,46843.03,19437.31,396.95
108078,108078_1,2025-07-10,323,237,5,3,2,2636.42,1639.25,0.0745,393.05,5272.84,4879.79,3694.76,1185.03,416.26
108079,108079_1,2023-05-19,222,231,3,1,2,6317.55,2970.25,0.1254,1584.56,12635.1,11050.54,6223.78,4826.77,283.28
108080,108080_1,2024-09-18,1934,96,10,4,3,5108.59,2148.45,0.0564,863.8,15325.77,14461.97,6905.55,7556.42,460.2
108081,108081_1,2023-03-20,1219,134,4,4,4,35002.28,23084.11,0.0988,13838.81,140009.12,126170.31,92533.12,33637.2,196.68
108081,108081_2,2023-03-20,1219,44,4,4,4,36615.51,31516.5,0.1428,20918.1,146462.04,125543.94,126186.5,-642.56,120.5
108081,108081_3,2023-03-20,1219,108,4,4,3,35752.87,19755.26,0.0777,8334.21,107258.61,98924.4,59634.71,39289.69,368.93
108082,108082_1,2024-05-29,1220,268,1,3,1,38564.88,23564.95,0.0826,3185.38,38564.88,35379.5,23857.66,11521.84,292.71
108082,108082_2,2024-05-29,1220,249,1,3,1,29390.98,17177.65,0.1385,4069.41,29390.98,25321.57,17612.21,7709.36,434.56
108083,108083_1,2023-06-27,1022,248,1,1,4,23453.07,17105.02,0.145,13607.0,93812.28,80205.28,68506.6,11698.68,86.52
108083,108083_2,2023-06-27,1022,248,1,1,4,23453.07,17105.02,0.0693,6496.85,93812.28,87315.43,68849.74,18465.69,429.66
108083,108083_3,2023-06-27,1022,77,1,1,2,7672.3,6762.95,0.0945,1450.28,15344.6,13894.32,13707.88,186.44,181.98
108084,108084_1,2023-09-30,716,148,2,1,2,6789.5,3364.54,0.1238,1681.41,13579.0,11897.59,7073.77,4823.83,344.69
108085,108085_1,2026-12-19,1619,151,3,3,2,3058.25,1509.94,0.1683,1029.7,6116.5,5086.8,3087.94,1998.87,68.06
108085,108085_2,2026-12-19,1619,6,3,3,5,1518.93,1236.73,0.2189,1662.31,7594.65,5932.34,6507.96,-575.62,324.31
108085,108085_3,2026-12-19,1619,125,3,3,2,48199.19,40033.22,0.2016,19436.86,96398.38,76961.52,80439.21,-3477.69,372.77
108085,108085_4,2026-12-19,1619,51,3,3,4,2055.74,971.79,0.2047,1683.24,8222.96,6539.72,4103.1,2436.62,215.94
108086,108086_1,2023-11-15,1124,243,7,2,1,29423.56,18235.79,0.2482,7303.39,29423.56,22120.17,18382.72,3737.45,146.93
108086,108086_2,2023-11-15,1124,263,7,2,4,41997.27,21261.6,0.2409,40475.86,167989.08,127513.22,85338.33,42174.89,291.93
108086,108086_3,2023-11-15,1124,188,7,2,1,4023.84,2157.6,0.223,897.29,4023.84,3126.55,2582.54,544.01,424.94
108086,108086_4,2023-11-15,1124,35,7,2,2,4190.26,3401.8,0.1922,1610.64,8380.52,6769.88,6999.2,-229.32,195.6
108086,108086_5,2023-11-15,1124,257,7,2,1,46670.06,29252.2,0.2445,11412.15,46670.06,35257.91,29415.81,5842.1,163.61
108087,108087_1,2023-04-03,1805,41,9,2,4,43223.62,37290.67,0.0771,13330.99,172894.48,159563.49,149338.2,10225.29,175.52
108087,108087_2,2023-04-03,1805,71,9,2,4,48141.14,36088.7,0.0759,14617.33,192564.56,177947.23,144831.91,33115.32,477.11
108087,108087_3,2023-04-03,1805,272,9,2,5,11817.82,7866.65,0.1095,6467.79,59089.1,52621.31,39544.92,13076.38,211.67
108088,108088_1,2026-01-11,781,157,5,2,5,1754.86,1066.03,0.1354,1188.23,8774.3,7586.07,5381.77,2204.3,51.62
108089,108089_1,2024-08-22,1950,94,4,4,3,40952.5,35721.71,0.1219,14974.06,122857.5,107883.44,107566.89,316.55,401.76
108090,108090_1,2024-08-22,256,186,4,3,4,5488.51,5200.08,0.0848,1861.95,21954.04,20092.09,21164.99,-1072.9,364.67
108091,108091_1,2025-05-26,1935,84,3,1,5,16378.61,9216.19,0.1317,10786.41,81893.05,71106.64,46188.81,24917.83,107.86
108092,108092_1,2024-04-27,878,1,2,1,4,19039.74,11611.52,0.1376,10480.49,76158.96,65678.47,46939.29,18739.18,493.21
108092,108092_2,2024-04-27,878,177,2,1,3,33105.33,25405.47,0.0751,7458.78,99315.99,91857.21,76540.04,15317.17,323.63
108093,108093_1,2026-09-06,1532,100,12,2,3,44410.78,28601.65,0.0653,8698.99,133232.34,124533.35,86080.3,38453.05,275.35
108093,108093_2,2026-09-06,1532,94,12,2,4,40952.5,35721.71,0.0575,9424.51,163810.0,154385.49,143108.84,11276.65,222.0
108094,108094_1,2026-03-28,1522,196,1,2,5,49530.0,35536.61,0.1422,35223.78,247650.0,212426.22,178137.45,34288.77,454.4
108094,108094_2,2026-03-28,1522,27,1,2,3,47005.2,19790.81,0.1142,16108.2,141015.6,124907.4,59532.21,65375.18,159.78
108094,108094_3,2026-03-28,1522,219,1,2,2,4101.77,2607.2,0.0841,689.77,8203.54,7513.77,5393.0,2120.78,178.6
108095,108095_1,2025-05-27,1123,100,9,1,4,44410.78,28601.65,0.141,25052.81,177643.12,152590.31,114511.68,38078.62,105.08
108095,108095_2,2025-05-27,1123,87,9,1,4,25848.61,19507.97,0.0817,8444.34,103394.44,94950.1,78423.48,16526.62,391.6
108096,108096_1,2025-02-21,650,246,11,2,2,23055.01,15584.57,0.1164,5366.24,46110.02,40743.78,31487.14,9256.64,318.0
108097,108097_1,2023-09-28,1656,94,6,3,5,40952.5,35721.71,0.0555,11370.53,204762.5,193391.97,178932.63,14459.34,324.08
108098,108098_1,2023-02-06,1983,253,5,3,4,34394.19,26396.74,0.1251,17213.63,137576.76,120363.13,105735.27,14627.86,148.31
108099,108099_1,2026-06-13,523,81,1,3,4,18705.27,12598.72,0.1004,7509.02,74821.08,67312.06,50737.91,16574.15,343.03
108099,108099_2,2026-06-13,523,279,1,3,4,7133.75,6748.32,0.134,3824.92,28535.0,24710.08,27387.74,-2677.66,394.46
108099,108099_3,2026-06-13,523,118,1,3,1,10164.53,6662.95,0.1435,1458.22,10164.53,8706.31,6874.0,1832.31,211.05
108100,108100_1,2026-03-14,1175,85,9,3,2,2518.37,1213.4,0.1368,689.05,5036.74,4347.69,2837.41,1510.28,410.61
108101,108101_1,2025-02-21,1624,131,10,1,3,30942.86,25106.8,0.0771,7153.16,92828.58,85675.42,75527.36,10148.06,206.96
108102,108102_1,2025-04-25,743,94,1,2,3,40952.5,35721.71,0.0874,10737.25,122857.5,112120.25,107556.29,4563.95,391.16
108103,108103_1,2024-10-22,1734,255,3,4,3,47515.1,21612.53,0.199,28365.43,142545.3,114179.87,64902.77,49277.11,65.18
108103,108103_2,2024-10-22,1734,220,3,4,1,35458.99,27790.28,0.1937,6867.06,35458.99,28591.93,28088.3,503.62,298.02
108104,108104_1,2025-10-21,1588,84,12,3,1,16378.61,9216.19,0.228,3734.59,16378.61,12644.02,9702.48,2941.54,486.29
108104,108104_2,2025-10-21,1588,10,12,3,1,21881.28,16230.53,0.2406,5263.92,21881.28,16617.36,16722.09,-104.73,491.56
108105,108105_1,2023-09-14,1425,108,9,2,3,35752.87,19755.26,0.1027,11015.87,107258.61,96242.74,59442.57,36800.17,176.79
108106,108106_1,2024-02-22,490,105,2,4,1,750.55,426.19,0.1144,85.84,750.55,664.71,674.82,-10.11,248.63
108106,108106_2,2024-02-22,490,267,2,4,5,49833.52,34330.99,0.056,13964.15,249167.6,235203.45,171733.29,63470.16,78.34
108107,108107_1,2024-07-25,1577,94,2,3,4,40952.5,35721.71,0.0879,14395.09,163810.0,149414.91,143329.84,6085.06,443.0
108107,108107_2,2024-07-25,1577,200,2,3,3,37668.12,24450.05,0.0867,9796.35,113004.36,103208.01,73656.01,29552.0,305.86
108107,108107_3,2024-07-25,1577,30,2,3,2,2738.75,2477.07,0.1389,760.81,5477.5,4716.69,5177.44,-460.74,223.3
108108,108108_1,2025-04-17,1738,160,11,1,5,8243.63,7542.64,0.1182,4870.42,41218.15,36347.73,37813.95,-1466.21,100.75
108108,108108_2,2025-04-17,1738,132,11,1,1,7434.16,6522.98,0.0872,648.2,7434.16,6785.96,6999.03,-213.07,476.05
108108,108108_3,2025-04-17,1738,53,11,1,2,45424.54,34074.84,0.0985,8945.96,90849.08,81903.12,68438.28,13464.84,288.6
108109,108109_1,2024-03-01,1975,25,6,3,3,27562.16,25470.75,0.1402,11596.06,82686.48,71090.42,76589.57,-5499.15,177.32
108109,108109_2,2024-03-01,1975,97,6,3,3,45070.69,30349.69,0.0717,9697.23,135212.07,125514.84,91256.67,34258.17,207.6
108110,108110_1,2026-08-17,606,213,11,4,2,3349.16,2311.24,0.0713,477.62,6698.32,6220.7,4794.29,1426.41,171.81
108110,108110_2,2026-08-17,606,73,11,4,2,14599.6,8652.06,0.1021,2981.34,29199.2,26217.86,17624.93,8592.93,320.81
108110,108110_3,2026-08-17,606,78,11,4,5,49289.7,27187.65,0.0876,21600.4,246448.5,224848.1,136406.73,88441.37,468.48
108111,108111_1,2023-04-28,252,163,7,2,4,47765.83,40443.06,0.1098,20977.34,191063.32,170085.98,162207.75,7878.23,435.51
108111,108111_2,2023-04-28,252,196,7,2,4,49530.0,35536.61,0.1101,21803.85,198120.0,176316.15,142403.61,33912.54,257.17
108112,108112_1,2026-06-06,504,201,2,3,5,5604.63,3472.01,0.1281,3590.64,28023.15,24432.51,17781.97,6650.53,421.92
108112,108112_2,2026-06-06,504,52,2,3,2,16060.62,11214.9,0.1085,3485.39,32121.24,28635.85,22670.2,5965.65,240.4
108113,108113_1,2025-08-11,1218,118,8,3,3,10164.53,6662.95,0.1112,3389.79,30493.59,27103.8,20152.39,6951.41,163.54
108113,108113_2,2025-08-11,1218,232,8,3,4,37429.22,25576.37,0.1284,19221.5,149716.88,130495.38,102798.02,27697.36,492.54
108114,108114_1,2025-08-25,466,35,8,4,3,4190.26,3401.8,0.0683,859.08,12570.78,11711.7,10392.15,1319.55,186.75
108114,108114_2,2025-08-25,466,256,8,4,2,30864.05,27513.64,0.0723,4460.66,61728.1,57267.44,55222.96,2044.49,195.68
108114,108114_3,2025-08-25,466,29,8,4,1,4880.38,3713.01,0.1303,635.84,4880.38,4244.54,4208.37,36.17,495.36
108115,108115_1,2025-05-26,1784,226,7,4,2,38968.77,26822.95,0.1465,11418.07,77937.54,66519.47,53756.17,12763.3,110.27
108116,108116_1,2025-08-01,131,167,1,2,4,1212.48,1132.15,0.1093,529.99,4849.92,4319.93,4920.84,-600.91,392.24
108117,108117_1,2024-07-21,1434,87,10,1,4,25848.61,19507.97,0.0985,10187.34,103394.44,93207.1,78503.0,14704.11,471.12
108117,108117_2,2024-07-21,1434,216,10,1,3,7578.09,4908.31,0.0555,1261.73,22734.27,21472.54,15005.24,6467.3,280.31
108118,108118_1,2024-03-01,244,15,4,3,4,29824.52,17617.64,0.0757,9030.2,119298.08,110267.88,70521.69,39746.18,51.13
108119,108119_1,2023-01-17,873,84,10,2,4,16378.61,9216.19,0.0645,4224.18,65514.44,61290.26,37083.54,24206.73,218.78
108120,108120_1,2023-12-29,1481,114,11,2,1,48664.02,43552.66,0.2082,10133.86,48664.02,38530.16,43652.87,-5122.7,100.21
108120,108120_2,2023-12-29,1481,271,11,2,4,47725.53,32394.42,0.1611,30748.06,190902.12,160154.06,129814.96,30339.1,237.28
108121,108121_1,2023-02-03,1117,109,11,3,1,16607.29,14041.31,0.0883,1466.44,16607.29,15140.85,14446.82,694.03,405.51
108121,108121_2,2023-02-03,1117,169,11,3,4,42845.3,28246.55,0.1171,20066.9,171381.2,151314.3,113233.62,38080.68,247.42
108121,108121_3,2023-02-03,1117,122,11,3,2,45785.79,41123.78,0.1195,10946.08,91571.58,80625.5,82491.93,-1866.43,244.37
108122,108122_1,2025-01-19,1860,271,8,4,3,47725.53,32394.42,0.1203,17221.76,143176.59,125954.83,97483.82,28471.02,300.56
108123,108123_1,2023-03-28,1996,133,2,2,1,43929.97,28635.59,0.1199,5269.05,43929.97,38660.92,28947.35,9713.57,311.76
108123,108123_2,2023-03-28,1996,276,2,2,4,26248.09,16524.85,0.1289,13529.82,104992.36,91462.54,66534.73,24927.8,435.33
108123,108123_3,2023-03-28,1996,252,2,2,2,15821.62,13227.96,0.1497,4737.54,31643.24,26905.7,26644.68,261.02,188.76
108124,108124_1,2025-06-02,1707,102,5,1,1,8500.62,7006.23,0.1225,1040.93,8500.62,7459.69,7425.98,33.71,419.75
108124,108124_2,2025-06-02,1707,197,5,1,4,18914.9,15913.14,0.0821,6213.51,75659.6,69446.09,63957.23,5488.86,304.67
108125,108125_1,2026-06-21,1887,232,1,1,3,37429.22,25576.37,0.1457,16356.09,112287.66,95931.57,76914.35,19017.22,185.24
108125,108125_2,2026-06-21,1887,164,1,1,3,27940.53,13345.96,0.1154,9669.93,83821.59,74151.66,40220.69,33930.97,182.81
108125,108125_3,2026-06-21,1887,8,1,1,3,9500.34,7251.79,0.0989,2818.49,28501.02,25682.53,21967.88,3714.65,212.51
108126,108126_1,2026-07-24,449,184,2,1,4,48078.93,29757.49,0.0849,16332.41,192315.72,175983.31,119360.17,56623.14,330.21
108126,108126_2,2026-07-24,449,171,2,1,2,24834.99,17516.26,0.0893,4436.04,49669.98,45233.94,35186.39,10047.55,153.87
108127,108127_1,2025-01-29,106,103,8,3,3,30518.24,24358.46,0.0633,5791.07,91554.72,85763.65,73539.53,12224.12,464.15
108127,108127_2,2025-01-29,106,15,8,3,4,29824.52,17617.64,0.0849,10128.99,119298.08,109169.09,70779.27,38389.82,308.71
108127,108127_3,2025-01-29,106,242,8,3,4,22999.78,15513.09,0.0889,8181.66,91999.12,83817.46,62516.37,21301.09,464.01
108128,108128_1,2024-05-18,462,209,8,1,1,15013.93,11024.24,0.0606,910.01,15013.93,14103.92,11095.12,3008.8,70.88
108129,108129_1,2024-10-13,901,100,9,4,1,44410.78,28601.65,0.2295,10190.73,44410.78,34220.05,28805.83,5414.22,204.18
108129,108129_2,2024-10-13,901,143,9,4,2,29124.87,23090.53,0.228,13281.22,58249.74,44968.52,46241.32,-1272.8,60.26
108129,108129_3,2024-10-13,901,137,9,4,4,43420.08,26805.47,0.2038,35393.06,173680.32,138287.26,107394.39,30892.87,172.51
108129,108129_4,2024-10-13,901,102,9,4,1,8500.62,7006.23,0.1884,1601.41,8500.62,6899.21,7444.13,-544.93,437.9
108129,108129_5,2024-10-13,901,75,9,4,5,3048.2,2776.88,0.1523,2321.61,15241.0,12919.39,13950.87,-1031.48,66.47
108130,108130_1,2024-12-03,602,265,12,2,1,3290.59,2063.38,0.1657,545.17,3290.59,2745.42,2309.65,435.77,246.27
108130,108130_2,2024-12-03,602,183,12,2,5,47102.51,42201.29,0.1685,39689.59,235512.55,195822.96,211109.36,-15286.4,102.91
108130,108130_3,2024-12-03,602,139,12,2,2,40015.61,18807.63,0.236,18888.01,80031.22,61143.21,37852.84,23290.38,237.58
108130,108130_4,2024-12-03,602,20,12,2,1,34369.53,30533.16,0.1684,5786.51,34369.53,28583.02,30960.64,-2377.62,427.48
108131,108131_1,2024-09-26,1453,208,10,2,1,31775.94,16215.61,0.0709,2252.55,31775.94,29523.39,16545.99,12977.4,330.38
108132,108132_1,2024-09-23,660,161,10,3,5,27686.72,18192.41,0.1467,20302.89,138433.6,118130.71,91343.59,26787.12,381.54
108133,108133_1,2023-03-21,387,200,6,2,3,37668.12,24450.05,0.0798,9022.24,113004.36,103982.12,73557.25,30424.87,207.1
108134,108134_1,2024-03-17,1942,247,12,3,1,14230.37,10848.89,0.1125,1600.69,14230.37,12629.68,11323.87,1305.81,474.98
108134,108134_2,2024-03-17,1942,241,12,3,3,31655.23,20919.37,0.1029,9771.52,94965.69,85194.17,63127.28,22066.89,369.17
108134,108134_3,2024-03-17,1942,211,12,3,3,39683.16,25479.62,0.0712,8472.76,119049.48,110576.72,76678.67,33898.05,239.81
108135,108135_1,2023-07-17,1423,192,12,3,2,31632.67,19754.78,0.0949,6006.81,63265.34,57258.53,39751.47,17507.06,241.91
108136,108136_1,2026-05-17,783,93,6,4,3,13268.11,11378.76,0.0802,3193.53,39804.33,36610.8,34599.69,2011.11,463.41
108137,108137_1,2026-08-19,1822,60,6,1,1,44681.67,30925.59,0.0727,3250.34,44681.67,41431.33,31234.97,10196.35,309.38
108137,108137_2,2026-08-19,1822,44,6,1,4,36615.51,31516.5,0.1185,17357.66,146462.04,129104.38,126433.87,2670.51,367.87
108137,108137_3,2026-08-19,1822,258,6,1,4,2738.32,2176.22,0.0529,579.48,10953.28,10373.8,8942.55,1431.26,237.67
108138,108138_1,2023-07-11,1384,226,7,4,5,38968.77,26822.95,0.1354,26386.11,194843.85,168457.74,134265.41,34192.33,150.66
108138,108138_2,2023-07-11,1384,126,7,4,1,15075.22,10899.09,0.0955,1440.4,15075.22,13634.82,11274.69,2360.13,375.6
108138,108138_3,2023-07-11,1384,34,7,4,5,7475.75,4781.19,0.0527,1969.73,37378.75,35409.02,24229.47,11179.55,323.52
108139,108139_1,2024-12-04,472,272,10,2,1,11817.82,7866.65,0.1801,2128.7,11817.82,9689.12,8142.25,1546.86,275.6
108139,108139_2,2024-12-04,472,123,10,2,3,1265.1,777.2,0.2405,912.83,3795.3,2882.47,2662.41,220.06,330.81
108139,108139_3,2024-12-04,472,231,10,2,2,6317.55,2970.25,0.2484,3138.21,12635.1,9496.89,6084.23,3412.66,143.73
108139,108139_4,2024-12-04,472,105,10,2,3,750.55,426.19,0.2424,545.88,2251.65,1705.77,1685.84,19.93,407.27
108139,108139_5,2024-12-04,472,42,10,2,1,16879.45,9913.11,0.1842,3109.34,16879.45,13770.11,10389.78,3380.33,476.67
108140,108140_1,2025-01-19,521,179,7,1,4,1812.31,875.06,0.0945,685.32,7249.24,6563.92,3951.24,2612.69,451.0
108141,108141_1,2023-12-12,1111,111,6,3,1,33051.84,22684.74,0.2412,7973.59,33051.84,25078.25,22879.39,2198.86,194.65
108141,108141_2,2023-12-12,1111,73,6,3,2,14599.6,8652.06,0.1936,5653.24,29199.2,23545.96,17536.82,6009.14,232.7
108141,108141_3,2023-12-12,1111,195,6,3,3,37655.43,24048.0,0.2451,27685.75,112966.29,85280.54,72557.78,12722.76,413.78
108141,108141_4,2023-12-12,1111,266,6,3,2,40738.6,16297.74,0.2249,18325.53,81477.2,63151.67,32913.28,30238.39,317.8
108142,108142_1,2026-07-19,483,138,10,1,3,25811.45,18060.19,0.1471,11387.41,77434.35,66046.94,54477.13,11569.81,296.56
108142,108142_2,2026-07-19,483,98,10,1,2,17281.97,12618.57,0.1053,3639.11,34563.94,30924.83,25704.13,5220.71,466.99
108142,108142_3,2026-07-19,483,178,10,1,3,3993.15,1882.84,0.095,1138.54,11979.45,10840.91,5939.73,4901.18,291.21
108143,108143_1,2023-08-22,1381,169,7,1,2,42845.3,28246.55,0.1248,10695.42,85690.6,74995.18,56774.82,18220.35,281.72
108143,108143_2,2023-08-22,1381,242,7,1,5,22999.78,15513.09,0.126,14486.02,114998.9,100512.88,77634.36,22878.52,68.91
108143,108143_3,2023-08-22,1381,59,7,1,2,40281.77,22665.99,0.0653,5259.06,80563.54,75304.48,45413.22,29891.26,81.24
108144,108144_1,2026-03-17,1301,172,3,2,4,9073.49,6471.48,0.0772,2800.9,36293.96,33493.06,25939.26,7553.8,53.34
108144,108144_2,2026-03-17,1301,32,3,2,1,41522.51,30255.35,0.1332,5530.62,41522.51,35991.89,30716.31,5275.58,460.96
108145,108145_1,2025-06-05,599,24,4,1,3,15929.7,11086.85,0.1338,6392.06,47789.1,41397.04,33494.32,7902.72,233.77
108146,108146_1,2025-10-29,1038,176,5,4,4,25405.24,15972.33,0.1564,15895.5,101620.96,85725.46,64150.17,21575.29,260.85
108146,108146_2,2025-10-29,1038,135,5,4,4,18294.81,16628.1,0.2397,17538.05,73179.24,55641.19,66942.82,-11301.64,430.42
108146,108146_3,2025-10-29,1038,141,5,4,4,44555.26,40219.18,0.1682,29968.51,178221.04,148252.53,161200.88,-12948.35,324.16
108146,108146_4,2025-10-29,1038,203,5,4,2,16342.46,13476.43,0.1501,4906.23,32684.92,27778.69,27277.14,501.55,324.28
108146,108146_5,2025-10-29,1038,64,5,4,2,40991.73,34002.55,0.2246,18413.1,81983.46,63570.36,68188.54,-4618.18,183.44
108147,108147_1,2026-10-19,1207,231,3,4,2,6317.55,2970.25,0.213,2691.15,12635.1,9943.95,6365.76,3578.19,425.26
108147,108147_2,2026-10-19,1207,248,3,4,1,23453.07,17105.02,0.2471,5795.86,23453.07,17657.21,17229.64,427.56,124.62
108148,108148_1,2023-10-25,434,225,9,4,2,19124.85,14980.49,0.198,7574.1,38249.7,30675.6,30034.9,640.7,73.92
